"","secchi.x","CA_insitu","blue_insit","green_insi","red_insitu","nir_insitu","CA","Blue","Green","Red","NIR","local.x","GLORIA_ID","region.x","sensor","Class","region"
"402",0.41,NA,0.02212378286169,0.031211777584054,0.017674990247025,0.001729910123625,0.01,0.015890029518295,0.019689058009898,0.017290593017504,0.009228599375184,"Altamaha River, GA","GID_4768","United States of America (the)","ETM+","2","US"
"403",0.77,NA,0.008037976385319,0.014649739018454,0.013538741490769,0.003688066628564,0.01,0.013088902519877,0.017561952195475,0.017579459239215,0.008265711969478,"Altamaha River, GA","GID_4787","United States of America (the)","ETM+","4","US"
"404",1.87,NA,0.008124320165764,0.01641930665748,0.013006736007824,0.002081462434847,0.01,0.017089262014492,0.020424353846983,0.01188967002368,0.005272007489919,"Atlantic Ocean, GA","GID_4798","United States of America (the)","ETM+","4","US"
"405",0.55,NA,0.005697781787334,0.012375512212397,0.01432213397891,0.003773732467684,0.01,0.013754170182002,0.0183147550763,0.018936255129074,0.008248204925737,"Altamaha River, GA","GID_4801","United States of America (the)","ETM+","7","US"
"406",0.215,NA,0.004749545510848,0.010696097620961,0.012873244806664,0.003458960347223,0.01,0.015749973168374,0.020249283409582,0.020792001765525,0.019452712919407,"Altamaha River, GA","GID_4802","United States of America (the)","ETM+","7","US"
"407",1.81,NA,0.00840920489703,0.016615239638501,0.018596005353848,0.00616413467934,0.01,0.014804592806408,0.018769938213543,0.013850458922572,0.005184472271218,"Cumberland Sound, GA","GID_4817","United States of America (the)","ETM+","7","US"
"408",0.57,NA,0.005965328983438,0.014276691132842,0.016813183602546,0.003464530067551,0.01,0.013727909616391,0.019864128447299,0.021693614518141,0.011154374186595,"Altamaha River, GA","GID_4818","United States of America (the)","ETM+","7","US"
"409",0.5,NA,0.003962018282141,0.010853739314503,0.007102915478645,0.0022217850358,0.01,0.012388620770273,0.01836727620752,0.012983860257437,0.008895965544121,"Lake Winnipeg","GID_484","Canada","ETM+","5","Canada"
"410",0.3,NA,0.004678189003884,0.014830104413423,0.008316466613176,0.012160856302145,0.01,0.014471958975346,0.017203057798803,0.014568247715917,0.011355705189607,"Lake Winnipeg","GID_485","Canada","ETM+","6","Canada"
"411",1.18872,NA,0.007800465455866,0.013625293664492,0.007354373018065,0.001193585604205,0.01,0.013377768741589,0.017325607104984,0.012292332029703,0.00707523299515,"Apalachicola Bay, FL","GID_4899","United States of America (the)","ETM+","2","US"
"412",1.0668,NA,0.008432334097152,0.017843127587351,0.013100567937421,0.002014175730361,0.01,0.014559494194047,0.017955860679628,0.01344779691655,0.008326986622568,"Apalachicola Bay, FL","GID_4902","United States of America (the)","ETM+","4","US"
"413",0.45,NA,0.010249843100693,0.019030652687454,0.012893631335051,0.002538814065109,0.01,0.008064380966466,0.011469500973917,0.007460387957433,0.001446718432705,"Apalachicola Bay, FL","GID_4904","United States of America (the)","ETM+","4","US"
"414",0.45,NA,0.010249843100693,0.019030652687454,0.012893631335051,0.002538814065109,0.01,0.008204437316387,0.011670831976929,0.007591690785483,0.001551760695146,"Apalachicola Bay, FL","GID_4904","United States of America (the)","ETM+","4","US"
"415",0.4572,NA,0.005948062000833,0.007978419727357,0.002467438604621,0.000873462633085,0.01,0.012795659537231,0.013032004627722,0.0134915645259,0.012848180668451,"Apalachicola Bay, FL","GID_4908","United States of America (the)","ETM+","3","US"
"416",0.9144,NA,0.006493744329727,0.018736346600004,0.019104381990035,0.003242493076529,0.01,0.01827098746695,0.024608537300869,0.019356424178836,0.008353247188178,"Apalachicola Bay, FL","GID_4910","United States of America (the)","ETM+","7","US"
"417",2.6,NA,0.005985079527364,0.008767512113695,0.003515450866308,0.000110235869596,0.01,0.009745057165517,0.012616212338895,0.004991894790077,0.001455471954575,"Lake Erie","GID_492","Canada","ETM+","3","Canada"
"418",0.94,NA,0.009405545262782,0.01486850516326,0.008430199615269,0.00101470318437,0.01,0.014191846275504,0.01997792423161,0.015347311162351,0.009710043078037,"Apalachicola Bay, FL","GID_4928","United States of America (the)","ETM+","2","US"
"419",0.92,NA,0.01401352859248,0.028909297031585,0.024750280121517,0.003311762904006,0.01,0.014865867459498,0.021063360943497,0.017483170498645,0.010068937474709,"East Bay, FL","GID_4929","United States of America (the)","ETM+","4","US"
"420",0.64008,NA,0.014437601195613,0.026000160453571,0.028492473183075,0.009143871586612,0.01,0.01518974776869,0.018629881863622,0.01992540310039,0.010891768530494,"Apalachicola Bay, FL","GID_4931","United States of America (the)","ETM+","7","US"
"421",2.5,NA,0.010394453126123,0.01500751965026,0.009169886390218,-8.3407582714e-05,0.01,0.009447437421935,0.012117261592301,0.004729289133976,0.002715979103863,"Lake Erie","GID_495","Canada","ETM+","2","Canada"
"422",NA,NA,0.002394323364949,0.005318863653196,0.006173029902314,0.001359782358028,0.01,0.007451634435563,0.009920127602918,0.005342035664879,0.001507993085796,"Apalachicola Bay, FL","GID_4958","United States of America (the)","ETM+","7","US"
"423",NA,NA,0.002394323364949,0.005318863653196,0.006173029902314,0.001359782358028,0.01,0.007556676698003,0.010095198040319,0.006182373764405,0.001595528304496,"Apalachicola Bay, FL","GID_4958","United States of America (the)","ETM+","7","US"
"424",NA,NA,0.008751352793852,0.018356329721907,0.014405448272767,0.002157638377126,0.01,0.013684142007041,0.018244726901339,0.012659979948245,0.006672570989128,"Apalachicola Bay, FL","GID_4959","United States of America (the)","ETM+","4","US"
"425",0.7,NA,0.005339721863847,0.013487433082138,0.011412391187499,0.00107807225548,0.01,0.008186930272647,0.010725451614963,0.007504155566783,0.001481732520186,"Apalachicola Bay, FL","GID_4963","United States of America (the)","ETM+","4","US"
"426",0.7,NA,0.005339721863847,0.013487433082138,0.011412391187499,0.00107807225548,0.01,0.008326986622568,0.010926782617974,0.007635458394834,0.001586774782626,"Apalachicola Bay, FL","GID_4963","United States of America (the)","ETM+","4","US"
"427",1.6,NA,0.004381638790087,0.010639824453952,0.006754757657237,0.000636219312355,0.01,0.009648768424946,0.014043036403713,0.008335740144438,0.005963535717653,"Lake Winnipeg","GID_507","Canada","ETM+","4","Canada"
"428",0.4,NA,0.0147208541327,0.022356862795923,0.010979078125196,0.001444971458366,0.01,0.025422614834784,0.033633418348895,0.026324227587399,0.016371473221148,"Intracoastal Waterway, TX","GID_5091","United States of America (the)","ETM+","3","US"
"429",5,NA,0.005044683838328,0.006980480030875,0.002452672096078,0.000229422279527,0.01,0.007941831660286,0.008852197934771,0.001910655091818,0.000168704239677,"Lake Erie","GID_510","Canada","ETM+","3","Canada"
"430",2,NA,0.003830168605425,0.006972341022716,0.003547545480133,0.000352440702769,0.01,0.006199880808145,0.008169423228907,0.004037760906241,0.0022082748354,"Lake Erie","GID_512","Canada","ETM+","2","Canada"
"431",1.75,NA,0.006991558505922,0.012401232541197,0.008134248693322,0.000542384037975,0.01,0.013369015219719,0.013220205347928,0.004370394737303,0.005333282143009,"Lake Erie","GID_520","Canada","ETM+","2","Canada"
"432",0.5,NA,0.008022499164901,0.016142318011104,0.018133076484329,0.003913505798316,0.01,0.014804592806408,0.021894945521152,0.023838227376304,0.005613394842851,"Lake Winnipeg","GID_528","Canada","ETM+","7","Canada"
"433",0.5,NA,0.008022499164901,0.016142318011104,0.018133076484329,0.003913505798316,0.01,0.014594508281527,0.021334720121469,0.023838227376304,0.00541206383984,"Lake Winnipeg","GID_528","Canada","ETM+","7","Canada"
"434",0.25,NA,0.008214346910794,0.014895066721571,0.015717156395879,0.003961412598617,0.01,0.01509345902812,0.025054966916242,0.026157910671868,0.008116902097687,"Lake Winnipeg","GID_529","Canada","ETM+","7","Canada"
"435",0.25,NA,0.008214346910794,0.014895066721571,0.015717156395879,0.003961412598617,0.01,0.015653684427803,0.025273804962993,0.026227938846829,0.007950585182156,"Lake Winnipeg","GID_529","Canada","ETM+","7","Canada"
"436",0.2,NA,0.00866727960358,0.015547910375016,0.016827057911909,0.005401110417872,0.01,0.021238431380898,0.026166664193739,0.026490544502931,0.014051789925583,"Lake Winnipeg","GID_531","Canada","ETM+","7","Canada"
"437",0.3,NA,0.00910976369292,0.021394452769311,0.025758928573951,0.004351645781077,0.01,0.022052508914813,0.028276262964422,0.028433826358083,0.010883015008624,"Lake Winnipeg","GID_535","Canada","ETM+","7","Canada"
"438",0.4,NA,0.014637090828373,0.029073712824001,0.033821151026642,0.007456029403812,0.01,0.023479332979632,0.030368354691365,0.029851896901031,0.011180634752206,"Lake Winnipeg","GID_536","Canada","ETM+","7","Canada"
"439",0.4,NA,0.011462862333611,0.024009764156519,0.025617083395099,0.0048266949363,0.01,0.022603980792626,0.033694693001985,0.032547981637008,0.009543726162506,"Lake Winnipeg","GID_541","Canada","ETM+","7","Canada"
"440",3,NA,0.020415041710389,0.027211812425483,0.010836884218763,0.000555699764658,0.01,0.013780430747612,0.015434846381052,0.008887212022251,0.006313676592455,"Lake Erie","GID_546","Canada","ETM+","3","Canada"
"441",NA,NA,0.008199099485551,0.009856696241448,0.005250416752127,0.001398951127341,0.01,0.007994352791506,0.008335740144438,0.003074873500535,0.001814366351248,"Gulf of Mexcio","GID_5465","United States of America (the)","ETM+","1","US"
"442",NA,NA,0.006690648468484,0.009974535494895,0.006182214317723,0.000650104542406,0.01,0.009412423334455,0.012257317942222,0.0071190006045,0.003153655197366,"Gulf of Mexcio","GID_5467","United States of America (the)","ETM+","2","US"
"443",NA,NA,0.007727746125722,0.010896323411231,0.007413869458616,0.000958247775283,0.01,0.00865962045363,0.012108508070431,0.00698769777645,0.003031105891185,"Gulf of Mexcio","GID_5469","United States of America (the)","ETM+","1","US"
"444",NA,NA,0.007698484086423,0.016054509640267,0.01523334455351,0.000817939223876,0.01,0.013815444835092,0.020748234156175,0.015811247821464,0.003127394631756,"Gulf of Mexcio","GID_5473","United States of America (the)","ETM+","4","US"
"445",2.5,NA,0.010399630363371,0.013957395835046,0.006232895708774,0.000210494594662,0.01,0.015732466124634,0.019487727006887,0.009823838862347,0.00549959905854,"Lake Erie","GID_549","Canada","ETM+","3","Canada"
"446",2,NA,0.007822414619636,0.013151745263553,0.006445645230865,0.000660852403154,0.01,0.014183092753634,0.018104670551419,0.009351148681364,0.006173620242535,"Lake Erie","GID_550","Canada","ETM+","2","Canada"
"447",2,NA,0.011532326064713,0.02065622237735,0.01120499582953,0.000375434870908,0.01,0.012248564420352,0.01670410705221,0.009377409246974,0.004825577874546,"Lake Erie","GID_551","Canada","ETM+","2","Canada"
"448",7.5,NA,0.005322483666657,0.004956340553389,0.000954717865225,-1.1890025548e-05,0.01,0.01033154313081,0.008922226109732,0.005298268055529,0.004606739827795,"Gulf of Mexcio","GID_5510","United States of America (the)","ETM+","3","US"
"449",0.3,NA,0.008497867318686,0.015831952721969,0.013729065667373,0.002566659030763,0.01,0.015382325249832,0.021702368040011,0.015723712602764,0.00542957088358,"Gulf of Mexcio","GID_5576","United States of America (the)","ETM+","4","US"
"450",NA,NA,0.003839226727576,0.008864786191154,0.006811973947892,8.383187069e-06,0.01,0.011456370691112,0.013307740566629,0.009276743745469,0.003521303115908,"Chesapeake Bay, MD","GID_5635","United States of America (the)","ETM+","4","US"
"451",NA,NA,0.003620508511398,0.008517810421771,0.006661431592805,8.521185774e-06,0.01,0.011451993930177,0.013316494088499,0.009605000815596,0.003521303115908,"Chesapeake Bay, MD","GID_5636","United States of America (the)","ETM+","4","US"
"452",NA,NA,0.003403045413963,0.007625521641779,0.00586290409345,6.530727863e-06,0.01,0.011451993930177,0.013316494088499,0.009605000815596,0.003521303115908,"Chesapeake Bay, MD","GID_5637","United States of America (the)","ETM+","4","US"
"453",NA,NA,0.003369081676686,0.008089318773734,0.006158307979437,8.125946629e-06,0.01,0.011451993930177,0.013316494088499,0.009605000815596,0.003521303115908,"Chesapeake Bay, MD","GID_5638","United States of America (the)","ETM+","4","US"
"454",NA,NA,0.003673056722814,0.008876294953692,0.006533523155115,8.173558498e-06,0.01,0.011451993930177,0.013316494088499,0.009605000815596,0.003521303115908,"Chesapeake Bay, MD","GID_5639","United States of America (the)","ETM+","4","US"
"455",NA,NA,0.004513715240164,0.010234172504321,0.00791085268578,8.527903093e-06,0.01,0.011451993930177,0.013316494088499,0.009605000815596,0.003521303115908,"Chesapeake Bay, MD","GID_5640","United States of America (the)","ETM+","4","US"
"456",NA,NA,0.003196455791322,0.0086814095591,0.006461228101749,1.0535017205e-05,0.01,0.011451993930177,0.013316494088499,0.009605000815596,0.003521303115908,"Chesapeake Bay, MD","GID_5641","United States of America (the)","ETM+","5","US"
"457",NA,NA,0.005690879093893,0.004972579954242,0.000483369164481,9.629839358e-05,0.01,0.01188091650181,0.009605000815596,0.002952324194355,0.00224328892288,"Gulf of Mexcio, FL","GID_5642","United States of America (the)","ETM+","3","US"
"458",NA,NA,0.012210631151092,0.015154963630191,0.004906386707351,5.1633473852e-05,0.01,0.016318952089927,0.014682043500227,0.003906458078191,0.001035302904813,"Gulf of Mexcio, FL","GID_5905","United States of America (the)","ETM+","3","US"
"459",NA,NA,0.005690861186775,0.009340759335429,0.007310371579524,0.000799543367402,0.01,0.009298627550144,0.012266071464092,0.010427831871381,0.00374889468453,"Gulf of Mexcio","GID_5997","United States of America (the)","ETM+","4","US"
"460",NA,NA,0.008275691543331,0.011318549543053,0.008659983157672,0.001448292295828,0.01,0.010672930483743,0.014375670234775,0.012318592595313,0.00381016933762,"Gulf of Mexcio","GID_5998","United States of America (the)","ETM+","1","US"
"461",NA,NA,0.007674253868817,0.01594451289406,0.008555541428583,0.000885102781388,0.01,0.019085065000865,0.023969530204355,0.015548642165363,0.0071190006045,"Lake Erie","GID_6037","United States of America (the)","ETM+","5","US"
"462",NA,NA,0.008819894723528,0.01517779777827,0.007695167584006,1.364198155e-06,0.01,0.017325607104984,0.021737382127491,0.011469500973917,0.005762204714642,"Gulf of Mexcio, FL","GID_6082","United States of America (the)","ETM+","2","US"
"463",NA,NA,0.008819894723528,0.01517779777827,0.007695167584006,1.364198155e-06,0.01,0.017588212761085,0.022481431486446,0.012327346117183,0.005823479367732,"Gulf of Mexcio, FL","GID_6082","United States of America (the)","ETM+","2","US"
"464",NA,NA,0.003831498482233,0.008443715295988,0.006951959785371,3.242593884e-06,0.01,0.007486648523043,0.011049331924155,0.008195683794517,0.003643852422089,"Tampa Bay, FL","GID_6130","United States of America (the)","ETM+","4","US"
"465",NA,NA,0.003973313106363,0.007214668915979,0.004430586077436,9.02982e-08,0.01,0.007626704872964,0.009640014903076,0.005560873711631,0.001744338176287,"Tampa Bay, FL","GID_6131","United States of America (the)","ETM+","2","US"
"466",NA,NA,0.004260469882745,0.008057947668074,0.005310693275343,4.87957865e-07,0.01,0.009298627550144,0.011381965755217,0.00710149356076,0.002873542497524,"Tampa Bay, FL","GID_6134","United States of America (the)","ETM+","2","US"
"467",NA,NA,0.003200374694959,0.006731053648704,0.004414060142808,1.619343626e-06,0.01,0.008738402150461,0.009184831765833,0.004449176434134,0.002934817150615,"Tampa Bay, FL","GID_6135","United States of America (the)","ETM+","2","US"
"468",NA,NA,0.003509238095947,0.007637518140166,0.005455482505562,2.070103166e-06,0.01,0.009780071252997,0.014244367406725,0.009001007806562,0.00374014116266,"Tampa Bay, FL","GID_6136","United States of America (the)","ETM+","4","US"
"469",NA,NA,0.004521401642759,0.008133898174347,0.004215890917423,8.63079844e-07,0.01,0.009263613462664,0.012362360204663,0.005963535717653,0.002514648100852,"Tampa Bay, FL","GID_6137","United States of America (the)","ETM+","2","US"
"470",NA,NA,0.005902705240759,0.012461366957256,0.006462201982986,3.957660759e-06,0.01,0.008134409141427,0.012318592595313,0.004492944043484,0.000886493033022,"Tampa Bay, FL","GID_6139","United States of America (the)","ETM+","2","US"
"471",NA,NA,0.005143631048747,0.007912596005697,0.003148477061514,6.77098158e-07,0.01,0.009596247293726,0.012344853160923,0.00381016933762,0.000904000076762,"Tampa Bay, FL","GID_6141","United States of America (the)","ETM+","3","US"
"472",NA,NA,0.005961191818939,0.009580856915699,0.003529620454754,1.666095638e-06,0.01,0.010988057271064,0.013088902519877,0.00378390877201,0.000877739511152,"Tampa Bay, FL","GID_6142","United States of America (the)","ETM+","3","US"
"473",NA,NA,0.005902705240759,0.012461366957256,0.006462201982986,3.957660759e-06,0.01,0.008134409141427,0.012318592595313,0.004492944043484,0.000886493033022,"Tampa Bay, FL","GID_6158","United States of America (the)","ETM+","2","US"
"474",NA,NA,0.005141892266398,0.00727021115613,0.002776069015462,0.000432725506803,0.01,0.011268169970906,0.012773775732556,0.00702271186393,0.003687620031439,"Gulf of Mexcio, FL","GID_6230","United States of America (the)","ETM+","3","US"
